time,temperature_2m,relativehumidity_2m,precipitation,windspeed_10m,pressure_msl,shortwave_radiation
2022-09-24 04:00:00,10.1,94,0.0,9.8,1014.7,0.0
2022-09-24 05:00:00,9.8,94,0.0,8.6,1014.7,0.0
2022-09-24 06:00:00,9.6,94,0.0,9.2,1015.0,0.0
2022-09-24 07:00:00,9.3,93,0.0,8.8,1015.3,0.0
2022-09-24 08:00:00,10.6,89,0.0,12.1,1016.1,57.0
2022-09-24 09:00:00,12.6,79,0.0,14.5,1016.5,196.0
2022-09-24 10:00:00,13.9,76,0.0,14.4,1016.5,334.0
2022-09-24 11:00:00,15.7,65,0.0,17.1,1016.6,469.0
2022-09-24 12:00:00,16.7,57,0.1,19.3,1016.4,521.0
2022-09-24 13:00:00,16.3,64,0.0,14.9,1016.8,533.0
2022-09-24 14:00:00,17.0,57,0.1,15.5,1016.4,273.0
2022-09-24 15:00:00,17.5,47,0.0,16.7,1016.5,198.0
2022-09-24 16:00:00,17.3,46,0.0,16.9,1016.5,164.0
2022-09-24 17:00:00,17.1,48,0.0,18.7,1016.5,173.0
2022-09-24 18:00:00,16.1,53,0.0,16.2,1017.1,162.0
2022-09-24 19:00:00,14.3,63,0.0,12.6,1018.1,29.0
2022-09-24 20:00:00,13.2,69,0.0,10.9,1018.7,0.0
2022-09-24 21:00:00,13.2,71,0.0,15.4,1019.3,0.0
2022-09-24 22:00:00,12.2,80,0.0,15.5,1019.7,0.0
2022-09-24 23:00:00,11.6,85,0.0,12.4,1019.9,0.0
2022-09-25 00:00:00,11.2,89,0.0,11.6,1020.1,0.0
2022-09-25 01:00:00,10.9,86,0.0,11.9,1020.1,0.0
2022-09-25 02:00:00,10.2,88,0.0,11.2,1020.3,0.0
2022-09-25 03:00:00,9.8,88,0.0,12.0,1020.3,0.0
2022-09-25 04:00:00,9.4,89,0.0,12.4,1020.3,0.0
2022-09-25 05:00:00,8.8,92,0.0,12.0,1020.3,0.0
2022-09-25 06:00:00,8.3,92,0.0,10.5,1020.1,0.0
2022-09-25 07:00:00,7.9,93,0.0,9.8,1020.0,0.0
2022-09-25 08:00:00,9.2,87,0.0,13.0,1020.5,55.0
2022-09-25 09:00:00,10.9,79,0.0,12.2,1020.3,196.0
2022-09-25 10:00:00,12.7,71,0.0,13.6,1020.3,339.0
2022-09-25 11:00:00,14.2,63,0.0,13.4,1020.3,464.0
2022-09-25 12:00:00,15.3,53,0.0,11.6,1019.6,551.0
2022-09-25 13:00:00,15.6,50,0.0,11.2,1019.1,587.0
2022-09-25 14:00:00,15.9,45,0.0,11.7,1018.5,395.0
2022-09-25 15:00:00,15.5,48,0.0,12.0,1017.8,225.0
2022-09-25 16:00:00,15.7,46,0.0,12.7,1017.4,178.0
2022-09-25 17:00:00,15.5,44,0.0,12.6,1016.6,108.0
2022-09-25 18:00:00,14.9,50,0.0,7.3,1016.0,38.0
2022-09-25 19:00:00,13.9,53,0.0,9.2,1015.3,17.0
2022-09-25 20:00:00,13.6,57,0.0,12.8,1014.7,0.0
2022-09-25 21:00:00,12.2,67,0.0,11.6,1014.0,0.0
2022-09-25 22:00:00,12.2,68,0.0,14.7,1013.4,0.0
2022-09-25 23:00:00,12.3,76,0.0,16.3,1012.3,0.0
2022-09-26 00:00:00,12.1,77,0.0,17.4,1011.3,0.0
2022-09-26 01:00:00,11.3,74,0.0,17.4,1010.2,0.0
2022-09-26 02:00:00,11.2,71,0.0,18.4,1008.9,0.0
2022-09-26 03:00:00,11.4,70,0.0,20.0,1007.1,0.0
2022-09-26 04:00:00,11.5,78,0.5,23.3,1005.3,0.0
2022-09-26 05:00:00,11.8,84,0.5,23.2,1003.7,0.0
2022-09-26 06:00:00,12.3,90,0.5,22.4,1002.2,0.0
2022-09-26 07:00:00,12.8,89,0.0,22.1,1001.2,0.0
2022-09-26 08:00:00,13.1,90,0.1,18.5,1000.8,13.0
2022-09-26 09:00:00,13.6,87,0.0,17.7,1000.4,38.0
2022-09-26 10:00:00,14.3,72,0.0,20.7,1000.6,213.0
2022-09-26 11:00:00,15.5,62,0.0,22.7,1000.6,420.0
2022-09-26 12:00:00,15.5,58,0.0,27.1,1000.4,452.0
2022-09-26 13:00:00,14.6,63,0.0,24.3,1000.9,430.0
2022-09-26 14:00:00,14.5,63,0.0,22.5,1001.1,258.0
2022-09-26 15:00:00,13.6,65,0.1,22.4,1001.6,131.0
2022-09-26 16:00:00,13.0,68,0.0,16.3,1002.0,62.0
2022-09-26 17:00:00,13.3,61,0.0,18.1,1002.2,52.0
2022-09-26 18:00:00,13.1,60,0.0,16.6,1002.4,79.0
2022-09-26 19:00:00,11.7,67,0.0,9.0,1002.6,19.0
2022-09-26 20:00:00,11.4,67,0.0,14.0,1003.2,0.0
2022-09-26 21:00:00,11.1,72,0.0,17.8,1003.5,0.0
2022-09-26 22:00:00,10.2,80,0.0,18.3,1003.5,0.0
2022-09-26 23:00:00,10.3,81,0.0,18.5,1003.5,0.0
2022-09-27 00:00:00,10.4,81,0.0,21.0,1003.5,0.0
2022-09-27 01:00:00,10.0,80,0.1,18.2,1003.4,0.0
2022-09-27 02:00:00,9.7,80,0.0,18.4,1003.7,0.0
2022-09-27 03:00:00,9.3,81,0.0,17.9,1003.7,0.0
2022-09-27 04:00:00,8.5,84,0.0,15.3,1003.4,0.0
2022-09-27 05:00:00,8.0,85,0.0,13.7,1003.3,0.0
2022-09-27 06:00:00,7.9,84,0.0,13.0,1003.0,0.0
2022-09-27 07:00:00,8.6,81,0.0,15.5,1003.0,0.0
2022-09-27 08:00:00,9.8,79,0.1,19.1,1002.8,9.0
2022-09-27 09:00:00,10.5,79,0.6,18.0,1002.5,54.0
2022-09-27 10:00:00,12.1,70,0.0,24.1,1002.0,201.0
2022-09-27 11:00:00,11.9,75,1.3,23.6,1001.7,206.0
2022-09-27 12:00:00,12.2,72,0.1,22.4,1001.7,148.0
2022-09-27 13:00:00,14.2,66,0.0,22.8,1000.7,501.0
2022-09-27 14:00:00,12.9,65,0.2,26.1,1000.6,267.0
2022-09-27 15:00:00,12.8,66,0.0,16.7,1000.2,158.0
2022-09-27 16:00:00,14.1,55,0.0,22.5,999.8,372.0
2022-09-27 17:00:00,13.3,58,0.0,17.7,999.6,103.0
2022-09-27 18:00:00,12.8,61,0.0,16.3,999.7,67.0
2022-09-27 19:00:00,12.0,65,0.0,14.9,999.7,11.0
2022-09-27 20:00:00,11.6,67,0.0,13.8,999.7,0.0
2022-09-27 21:00:00,11.3,67,0.0,14.0,1000.0,0.0
2022-09-27 22:00:00,10.8,69,0.0,13.2,999.8,0.0
2022-09-27 23:00:00,9.9,74,0.0,12.6,999.9,0.0
2022-09-28 00:00:00,8.8,81,0.0,11.4,999.9,0.0
2022-09-28 01:00:00,8.2,84,0.0,13.6,999.8,0.0
2022-09-28 02:00:00,7.6,90,0.0,12.1,999.8,0.0
2022-09-28 03:00:00,7.2,92,0.0,10.6,999.8,0.0
2022-09-28 04:00:00,6.8,94,0.0,9.3,999.8,0.0
2022-09-28 05:00:00,6.3,95,0.0,7.6,999.9,0.0
2022-09-28 06:00:00,5.8,97,0.0,7.3,1000.0,0.0
2022-09-28 07:00:00,5.8,97,0.0,8.0,1000.3,0.0
2022-09-28 08:00:00,7.3,94,0.0,10.9,1000.6,45.0
2022-09-28 09:00:00,9.3,86,0.0,10.5,1000.7,180.0
2022-09-28 10:00:00,11.2,78,0.0,11.5,1000.8,325.0
2022-09-28 11:00:00,12.8,64,0.1,16.6,1000.7,448.0
2022-09-28 12:00:00,13.7,58,0.0,16.7,1000.6,450.0
2022-09-28 13:00:00,13.0,59,0.0,13.0,1000.5,473.0
2022-09-28 14:00:00,14.3,53,0.0,13.0,1000.2,440.0
2022-09-28 15:00:00,14.4,52,0.0,13.0,1000.0,339.0
2022-09-28 16:00:00,14.7,50,0.0,12.0,999.6,321.0
2022-09-28 17:00:00,14.3,51,0.0,12.5,999.9,227.0
2022-09-28 18:00:00,13.3,57,0.0,7.2,1000.0,107.0
2022-09-28 19:00:00,12.4,61,0.0,4.8,1000.0,17.0
2022-09-28 20:00:00,11.7,64,0.0,2.5,1000.1,0.0
2022-09-28 21:00:00,8.6,80,0.0,8.0,1000.3,0.0
2022-09-28 22:00:00,7.7,86,0.0,7.4,1000.5,0.0
2022-09-28 23:00:00,7.3,87,0.0,7.0,1000.6,0.0
2022-09-29 00:00:00,6.8,87,0.0,8.0,1000.5,0.0
2022-09-29 01:00:00,6.7,90,0.0,7.9,1000.5,0.0
2022-09-29 02:00:00,6.0,93,0.0,8.0,1000.0,0.0
2022-09-29 03:00:00,5.3,96,0.0,7.6,999.9,0.0
2022-09-29 04:00:00,5.5,97,0.0,6.8,1000.0,0.0
2022-09-29 05:00:00,5.3,97,0.0,7.2,1000.1,0.0
2022-09-29 06:00:00,5.1,98,0.0,8.3,1000.7,0.0
2022-09-29 07:00:00,5.8,97,0.0,6.9,1000.9,0.0
2022-09-29 08:00:00,7.0,94,0.0,4.7,1001.7,39.0
2022-09-29 09:00:00,8.9,85,0.0,2.9,1002.2,134.0
2022-09-29 10:00:00,11.0,77,0.0,4.1,1002.9,326.0
2022-09-29 11:00:00,12.7,70,0.0,7.3,1003.6,453.0
2022-09-29 12:00:00,14.3,60,0.0,9.3,1004.2,515.0
2022-09-29 13:00:00,14.4,66,0.0,10.7,1004.3,429.0
2022-09-29 14:00:00,15.0,60,0.0,7.2,1004.4,424.0
2022-09-29 15:00:00,15.4,55,0.0,4.2,1004.8,388.0
2022-09-29 16:00:00,15.8,51,0.0,5.6,1005.3,320.0
2022-09-29 17:00:00,15.7,49,0.0,6.1,1005.5,211.0
2022-09-29 18:00:00,14.4,61,0.0,5.2,1006.3,103.0
2022-09-29 19:00:00,11.6,71,0.0,8.4,1007.1,15.0
2022-09-29 20:00:00,12.3,70,0.0,6.8,1008.0,0.0
2022-09-29 21:00:00,12.7,71,0.0,5.4,1008.4,0.0
2022-09-29 22:00:00,11.3,79,0.0,6.6,1009.0,0.0
2022-09-29 23:00:00,9.1,89,0.0,9.5,1009.1,0.0
2022-09-30 00:00:00,9.3,88,0.0,7.3,1009.1,0.0
2022-09-30 01:00:00,8.5,95,0.0,6.6,1008.8,0.0
2022-09-30 02:00:00,6.3,100,0.0,9.0,1009.3,0.0
2022-09-30 03:00:00,6.2,100,0.0,8.1,1009.6,0.0
2022-09-30 04:00:00,6.0,100,0.0,7.2,1009.4,0.0
2022-09-30 05:00:00,5.9,100,0.0,7.6,1009.6,0.0
2022-09-30 06:00:00,5.6,100,0.0,7.2,1009.6,0.0
2022-09-30 07:00:00,5.3,100,0.0,8.1,1009.4,0.0
2022-09-30 08:00:00,7.1,99,0.0,8.7,1009.5,37.0
2022-09-30 09:00:00,9.3,91,0.0,7.6,1009.3,146.0
2022-09-30 10:00:00,12.5,81,0.0,10.9,1008.9,294.0
2022-09-30 11:00:00,14.6,72,0.0,17.7,1008.4,332.0
2022-09-30 12:00:00,16.5,63,0.0,25.6,1007.5,473.0
2022-09-30 13:00:00,15.9,64,0.0,26.3,1006.5,303.0
2022-09-30 14:00:00,16.0,61,0.0,27.1,1005.6,162.0
2022-09-30 15:00:00,15.9,63,0.0,31.1,1005.0,141.0
2022-09-30 16:00:00,15.4,68,0.3,28.9,1004.3,72.0
2022-09-30 17:00:00,13.9,86,1.3,27.3,1003.3,42.0
2022-09-30 18:00:00,13.7,88,0.8,29.9,1001.7,11.0
2022-09-30 19:00:00,13.8,89,1.2,33.0,1000.6,1.0
2022-09-30 20:00:00,14.2,89,0.3,34.0,999.5,0.0
2022-09-30 21:00:00,14.7,90,1.2,34.9,998.6,0.0
2022-09-30 22:00:00,15.3,90,0.2,28.5,998.1,0.0
2022-09-30 23:00:00,15.1,91,0.1,22.8,998.6,0.0
2022-10-01 00:00:00,15.0,92,0.1,19.5,999.2,0.0
2022-10-01 01:00:00,14.4,90,0.0,15.2,999.4,0.0
2022-10-01 02:00:00,14.0,89,0.0,14.9,1000.0,0.0
2022-10-01 03:00:00,13.0,91,0.0,14.1,1000.7,0.0
2022-10-01 04:00:00,12.4,90,0.0,14.9,1001.3,0.0
2022-10-01 05:00:00,11.8,89,0.0,14.4,1002.1,0.0
2022-10-01 06:00:00,11.3,89,0.0,13.9,1003.0,0.0
2022-10-01 07:00:00,11.0,90,0.0,14.0,1004.0,0.0
2022-10-01 08:00:00,11.7,88,0.0,16.0,1005.0,36.0
2022-10-01 09:00:00,13.3,84,0.0,14.8,1005.7,163.0
2022-10-01 10:00:00,14.9,77,0.0,18.8,1006.2,306.0
2022-10-01 11:00:00,16.4,67,0.0,22.0,1006.9,429.0
2022-10-01 12:00:00,17.8,59,0.0,25.5,1007.4,507.0
2022-10-01 13:00:00,17.8,56,0.0,24.0,1008.3,544.0
2022-10-01 14:00:00,18.6,51,0.1,25.6,1008.5,478.0
2022-10-01 15:00:00,18.5,52,0.0,23.9,1008.9,386.0
2022-10-01 16:00:00,18.6,52,0.0,22.1,1009.2,320.0
2022-10-01 17:00:00,18.1,56,0.0,21.0,1009.6,230.0
2022-10-01 18:00:00,16.8,64,0.0,19.5,1010.3,107.0
2022-10-01 19:00:00,15.5,67,0.0,20.2,1011.6,12.0
2022-10-01 20:00:00,15.1,70,0.0,19.6,1012.5,0.0
2022-10-01 21:00:00,14.9,72,0.0,18.2,1013.2,0.0
2022-10-01 22:00:00,14.6,74,0.0,17.1,1013.8,0.0
2022-10-01 23:00:00,14.3,78,0.0,15.7,1014.0,0.0
2022-10-02 00:00:00,14.3,79,0.0,15.8,1014.6,0.0
2022-10-02 01:00:00,14.2,84,0.0,14.4,1015.0,0.0
2022-10-02 02:00:00,13.8,86,0.0,13.4,1015.5,0.0
2022-10-02 03:00:00,13.5,88,0.0,13.2,1015.8,0.0
2022-10-02 04:00:00,13.2,89,0.0,12.0,1015.8,0.0
2022-10-02 05:00:00,13.2,89,0.0,11.8,1016.0,0.0
2022-10-02 06:00:00,13.0,91,0.0,9.7,1016.3,0.0
2022-10-02 07:00:00,12.8,93,0.0,10.2,1017.0,0.0
2022-10-02 08:00:00,12.8,93,0.3,10.1,1017.8,3.0
2022-10-02 09:00:00,13.2,92,0.1,7.9,1018.5,30.0
2022-10-02 10:00:00,14.4,87,0.0,7.7,1018.9,142.0
2022-10-02 11:00:00,15.4,77,0.0,10.0,1019.6,222.0
2022-10-02 12:00:00,16.1,68,0.0,10.7,1020.4,287.0
2022-10-02 13:00:00,16.9,63,0.0,8.7,1021.0,476.0
2022-10-02 14:00:00,17.9,58,0.0,10.5,1021.4,545.0
2022-10-02 15:00:00,18.0,53,0.0,13.4,1021.9,405.0
2022-10-02 16:00:00,17.8,50,0.0,13.5,1022.3,308.0
2022-10-02 17:00:00,17.3,51,0.0,12.2,1022.8,208.0
2022-10-02 18:00:00,15.8,63,0.0,5.2,1023.4,92.0
2022-10-02 19:00:00,12.6,74,0.0,10.1,1024.3,10.0
2022-10-02 20:00:00,11.4,80,0.0,9.6,1025.1,0.0
2022-10-02 21:00:00,10.3,85,0.0,9.7,1025.8,0.0
2022-10-02 22:00:00,10.2,85,0.0,8.6,1026.2,0.0
2022-10-02 23:00:00,9.9,86,0.0,7.6,1026.7,0.0
2022-10-03 00:00:00,10.3,85,0.0,5.7,1027.0,0.0
2022-10-03 01:00:00,9.9,88,0.0,4.8,1026.9,0.0
2022-10-03 02:00:00,9.3,91,0.0,3.0,1027.5,0.0
2022-10-03 03:00:00,8.8,95,0.0,2.7,1027.4,0.0
2022-10-03 04:00:00,8.6,96,0.0,1.8,1027.3,0.0
2022-10-03 05:00:00,8.3,98,0.0,1.5,1027.2,0.0
2022-10-03 06:00:00,7.3,100,0.0,3.4,1027.1,0.0
2022-10-03 07:00:00,6.7,100,0.0,6.5,1026.9,0.0
2022-10-03 08:00:00,8.0,99,0.0,6.1,1027.2,30.0
2022-10-03 09:00:00,10.5,90,0.0,4.9,1027.4,138.0
2022-10-03 10:00:00,13.3,78,0.0,4.2,1027.2,239.0
2022-10-03 11:00:00,15.4,71,0.0,4.5,1026.6,241.0
2022-10-03 12:00:00,16.7,67,0.0,9.2,1026.4,257.0
2022-10-03 13:00:00,17.3,62,0.0,8.9,1026.3,212.0
2022-10-03 14:00:00,18.2,60,0.0,11.7,1025.4,410.0
2022-10-03 15:00:00,17.7,64,0.0,14.0,1024.9,204.0
2022-10-03 16:00:00,17.5,65,0.0,13.5,1024.5,182.0
2022-10-03 17:00:00,16.9,65,0.0,12.7,1023.9,125.0
2022-10-03 18:00:00,15.7,68,0.0,11.9,1023.5,66.0
2022-10-03 19:00:00,13.2,83,0.0,8.6,1023.6,8.0
2022-10-03 20:00:00,11.8,94,0.0,7.6,1023.8,0.0
2022-10-03 21:00:00,11.9,95,0.0,9.1,1023.2,0.0
2022-10-03 22:00:00,11.9,94,0.0,9.9,1022.6,0.0
2022-10-03 23:00:00,11.9,92,0.0,9.7,1021.9,0.0
2022-10-04 00:00:00,12.1,92,0.0,10.1,1021.0,0.0
2022-10-04 01:00:00,13.3,92,0.0,11.9,1020.5,0.0
2022-10-04 02:00:00,13.5,93,0.0,13.0,1019.9,0.0
2022-10-04 03:00:00,13.8,94,0.0,12.6,1019.2,0.0
2022-10-04 04:00:00,13.8,95,0.0,10.8,1018.3,0.0
2022-10-04 05:00:00,14.5,93,0.0,13.4,1017.9,0.0
2022-10-04 06:00:00,14.3,93,0.0,12.6,1017.5,0.0
2022-10-04 07:00:00,13.5,94,0.0,12.1,1017.4,0.0
2022-10-04 08:00:00,14.2,92,0.0,14.0,1017.3,21.0
2022-10-04 09:00:00,15.4,85,0.0,20.7,1017.2,97.0
2022-10-04 10:00:00,16.1,81,0.1,23.2,1017.6,128.0
2022-10-04 11:00:00,16.2,78,0.0,23.2,1017.2,142.0
2022-10-04 12:00:00,17.1,72,0.0,26.5,1016.8,186.0
2022-10-04 13:00:00,17.3,72,0.1,22.7,1017.0,227.0
2022-10-04 14:00:00,17.4,75,0.1,24.2,1016.7,117.0
2022-10-04 15:00:00,18.2,70,0.0,25.7,1016.0,285.0
2022-10-04 16:00:00,18.2,68,0.0,27.8,1016.1,259.0
2022-10-04 17:00:00,17.9,68,0.0,24.2,1015.9,140.0
2022-10-04 18:00:00,16.9,75,0.0,22.2,1015.9,61.0
2022-10-04 19:00:00,16.1,81,0.0,21.3,1015.8,5.0
2022-10-04 20:00:00,15.1,86,0.0,21.3,1015.6,0.0
2022-10-04 21:00:00,15.1,83,0.0,21.3,1015.6,0.0
2022-10-04 22:00:00,15.4,82,0.0,21.6,1015.2,0.0
2022-10-04 23:00:00,15.5,85,0.0,22.6,1014.8,0.0
2022-10-05 00:00:00,15.4,86,0.0,22.4,1014.3,0.0
2022-10-05 01:00:00,16.0,82,0.0,23.1,1013.5,0.0
2022-10-05 02:00:00,15.6,84,0.0,24.5,1013.0,0.0
2022-10-05 03:00:00,15.5,85,0.0,24.8,1012.4,0.0
2022-10-05 04:00:00,15.7,85,0.0,25.6,1011.6,0.0
2022-10-05 05:00:00,15.5,87,0.0,25.9,1011.2,0.0
2022-10-05 06:00:00,16.1,84,0.0,27.4,1010.6,0.0
2022-10-05 07:00:00,16.3,82,0.0,28.2,1010.1,0.0
2022-10-05 08:00:00,16.5,82,0.0,27.7,1010.0,8.0
2022-10-05 09:00:00,16.9,81,0.0,26.9,1009.6,51.0
2022-10-05 10:00:00,17.9,76,0.1,37.6,1009.4,192.0
2022-10-05 11:00:00,18.7,72,0.0,38.5,1009.1,224.0
2022-10-05 12:00:00,18.7,74,0.0,36.7,1008.9,194.0
2022-10-05 13:00:00,18.3,73,0.1,44.4,1008.5,254.0
2022-10-05 14:00:00,18.0,80,0.1,31.4,1008.0,112.0
2022-10-05 15:00:00,17.7,82,0.6,32.8,1009.0,116.0
2022-10-05 16:00:00,16.1,76,0.0,28.6,1011.0,59.0
2022-10-05 17:00:00,15.6,75,0.0,25.7,1012.2,75.0
2022-10-05 18:00:00,15.0,73,0.0,29.9,1013.6,31.0
2022-10-05 19:00:00,13.7,71,0.0,26.6,1015.4,6.0
2022-10-05 20:00:00,13.1,71,0.0,25.7,1016.9,0.0
2022-10-05 21:00:00,12.7,67,0.0,25.7,1018.4,0.0
2022-10-05 22:00:00,12.2,65,0.0,23.0,1019.8,0.0
2022-10-05 23:00:00,11.7,67,0.0,20.5,1021.0,0.0
2022-10-06 00:00:00,11.2,67,0.0,18.7,1022.0,0.0
2022-10-06 01:00:00,11.0,73,0.0,17.8,1023.3,0.0
2022-10-06 02:00:00,10.4,75,0.0,14.7,1024.5,0.0
2022-10-06 03:00:00,9.3,80,0.0,10.6,1025.0,0.0
2022-10-06 04:00:00,8.5,85,0.0,10.9,1025.5,0.0
2022-10-06 05:00:00,8.1,88,0.0,11.6,1026.3,0.0
2022-10-06 06:00:00,7.9,89,0.0,10.7,1026.8,0.0
2022-10-06 07:00:00,7.8,90,0.0,11.7,1027.2,0.0
2022-10-06 08:00:00,8.8,88,0.0,13.8,1027.9,26.0
2022-10-06 09:00:00,11.0,79,0.0,15.1,1028.3,148.0
2022-10-06 10:00:00,13.5,70,0.0,17.1,1028.4,287.0
2022-10-06 11:00:00,15.6,63,0.0,21.4,1028.6,406.0
2022-10-06 12:00:00,16.9,59,0.0,24.1,1028.6,490.0
2022-10-06 13:00:00,17.4,56,0.0,24.6,1028.9,538.0
2022-10-06 14:00:00,17.4,57,0.0,23.6,1028.4,299.0
2022-10-06 15:00:00,17.9,54,0.0,22.5,1027.8,329.0
2022-10-06 16:00:00,18.1,51,0.0,21.8,1027.6,324.0
2022-10-06 17:00:00,17.4,54,0.0,19.4,1027.2,197.0
2022-10-06 18:00:00,15.9,61,0.0,15.1,1026.9,84.0
2022-10-06 19:00:00,14.1,71,0.0,14.7,1027.0,5.0
2022-10-06 20:00:00,13.3,82,0.0,16.8,1027.0,0.0
2022-10-06 21:00:00,12.8,86,0.0,17.2,1026.8,0.0
2022-10-06 22:00:00,12.5,89,0.0,16.3,1026.8,0.0
2022-10-06 23:00:00,12.4,89,0.0,16.5,1026.4,0.0
2022-10-07 00:00:00,12.3,89,0.0,17.1,1025.9,0.0
2022-10-07 01:00:00,12.6,89,0.0,18.1,1025.2,0.0
2022-10-07 02:00:00,12.4,90,0.0,17.6,1024.7,0.0
2022-10-07 03:00:00,12.2,91,0.0,17.1,1023.9,0.0
2022-10-07 04:00:00,12.2,91,0.0,16.0,1023.1,0.0
2022-10-07 05:00:00,12.1,91,0.0,15.9,1022.5,0.0
2022-10-07 06:00:00,11.9,91,0.0,15.7,1021.9,0.0
2022-10-07 07:00:00,11.9,92,0.0,16.6,1021.5,0.0
2022-10-07 08:00:00,12.4,90,0.0,18.6,1021.5,19.0
2022-10-07 09:00:00,14.0,83,0.0,21.6,1021.2,113.0
2022-10-07 10:00:00,15.5,74,0.0,21.4,1020.8,204.0
2022-10-07 11:00:00,16.8,69,0.0,27.0,1020.2,350.0
2022-10-07 12:00:00,18.1,61,0.0,31.5,1019.6,439.0
2022-10-07 13:00:00,17.6,68,0.0,28.0,1018.7,336.0
2022-10-07 14:00:00,17.6,69,0.3,29.5,1017.7,391.0
2022-10-07 15:00:00,18.3,60,0.0,28.0,1016.8,398.0
2022-10-07 16:00:00,18.0,57,0.0,27.7,1016.4,327.0
2022-10-07 17:00:00,17.4,59,0.0,26.0,1016.1,191.0
2022-10-07 18:00:00,16.5,64,0.0,23.5,1015.7,53.0
2022-10-07 19:00:00,15.4,76,0.2,23.7,1016.3,2.0
2022-10-07 20:00:00,14.8,80,0.0,19.9,1016.3,0.0
2022-10-07 21:00:00,13.4,87,0.0,16.2,1016.8,0.0
2022-10-07 22:00:00,12.4,90,0.0,14.8,1017.3,0.0
2022-10-07 23:00:00,11.7,91,0.0,13.0,1017.8,0.0
2022-10-08 00:00:00,11.0,91,0.0,11.7,1018.1,0.0
2022-10-08 01:00:00,10.2,93,0.0,9.8,1018.7,0.0
2022-10-08 02:00:00,9.4,93,0.0,9.6,1019.3,0.0
2022-10-08 03:00:00,9.0,93,0.0,10.2,1019.6,0.0
2022-10-08 04:00:00,8.5,92,0.0,9.5,1019.9,0.0
2022-10-08 05:00:00,7.9,93,0.0,9.3,1020.4,0.0
2022-10-08 06:00:00,7.5,93,0.0,8.7,1020.9,0.0
2022-10-08 07:00:00,7.0,93,0.0,8.3,1021.7,0.0
2022-10-08 08:00:00,7.8,91,0.0,10.1,1022.7,22.0
2022-10-08 09:00:00,9.8,84,0.0,12.3,1023.5,141.0
2022-10-08 10:00:00,11.7,76,0.0,13.0,1024.0,283.0
2022-10-08 11:00:00,13.3,68,0.0,13.1,1024.4,403.0
2022-10-08 12:00:00,14.5,61,0.0,12.1,1024.4,488.0
2022-10-08 13:00:00,15.1,59,0.0,11.4,1024.7,528.0
2022-10-08 14:00:00,15.8,54,0.0,11.5,1024.4,441.0
2022-10-08 15:00:00,16.1,50,0.0,12.7,1024.3,403.0
2022-10-08 16:00:00,16.1,47,0.0,13.0,1024.1,326.0
2022-10-08 17:00:00,15.7,48,0.0,11.3,1023.9,211.0
2022-10-08 18:00:00,13.0,64,0.0,7.4,1023.9,74.0
2022-10-08 19:00:00,11.2,69,0.0,10.0,1024.3,3.0
2022-10-08 20:00:00,9.9,74,0.0,8.7,1024.4,0.0
2022-10-08 21:00:00,9.8,79,0.0,10.0,1024.5,0.0
2022-10-08 22:00:00,9.1,87,0.0,8.2,1024.5,0.0
2022-10-08 23:00:00,8.1,91,0.0,7.6,1024.6,0.0
2022-10-09 00:00:00,7.3,92,0.0,8.7,1024.4,0.0
2022-10-09 01:00:00,6.8,95,0.0,9.7,1023.7,0.0
2022-10-09 02:00:00,5.6,95,0.0,10.9,1023.4,0.0
2022-10-09 03:00:00,5.8,93,0.0,10.2,1023.0,0.0
2022-10-09 04:00:00,7.0,90,0.0,9.0,1022.2,0.0
2022-10-09 05:00:00,7.7,90,0.0,9.4,1021.6,0.0
2022-10-09 06:00:00,8.1,91,0.0,9.7,1021.2,0.0
2022-10-09 07:00:00,7.9,91,0.0,9.0,1020.6,0.0
2022-10-09 08:00:00,8.8,87,0.0,10.8,1020.4,20.0
2022-10-09 09:00:00,11.4,78,0.0,14.2,1020.3,138.0
2022-10-09 10:00:00,14.0,71,0.0,15.2,1019.9,280.0
2022-10-09 11:00:00,15.5,62,0.0,19.5,1019.4,402.0
2022-10-09 12:00:00,16.4,57,0.0,19.6,1018.7,470.0
2022-10-09 13:00:00,17.2,52,0.0,17.0,1017.6,507.0
2022-10-09 14:00:00,17.5,51,0.0,15.2,1016.7,502.0
2022-10-09 15:00:00,17.4,51,0.0,14.8,1015.7,451.0
2022-10-09 16:00:00,16.8,53,0.0,16.3,1014.6,332.0
2022-10-09 17:00:00,15.8,57,0.0,15.5,1013.8,207.0
2022-10-09 18:00:00,13.8,62,0.0,12.2,1013.5,70.0
2022-10-09 19:00:00,12.1,67,0.0,9.1,1013.6,2.0
2022-10-09 20:00:00,11.1,76,0.0,6.9,1013.4,0.0
2022-10-09 21:00:00,10.1,85,0.0,8.5,1012.8,0.0
2022-10-09 22:00:00,10.2,87,0.0,8.0,1012.7,0.0
2022-10-09 23:00:00,10.3,87,0.0,8.1,1012.6,0.0
2022-10-10 00:00:00,10.9,87,0.0,8.4,1012.0,0.0
2022-10-10 01:00:00,11.5,88,0.0,8.7,1011.3,0.0
2022-10-10 02:00:00,11.2,90,0.0,8.8,1011.0,0.0
2022-10-10 03:00:00,12.1,88,0.0,9.2,1011.1,0.0
2022-10-10 04:00:00,11.6,89,0.0,7.1,1011.1,0.0
2022-10-10 05:00:00,11.4,90,0.0,7.1,1011.4,0.0
2022-10-10 06:00:00,12.3,88,0.1,9.0,1011.5,0.0
2022-10-10 07:00:00,12.2,91,0.6,6.6,1012.2,0.0
